sha,title,reason,type,confidence,commit_url,pr_url,repo_id,repo_name,full_name,is_self_affirmed,label1,label2,conflict?,3rd label,Note,Final human label,ChatGPT label,conflict_betw_human_and_chatgpt
87388aaeea29f413644fd044d9c5eaeb8f9fd13f,Troubleshoot local project startup error,"The commit addresses issues related to XML escaping and modifies method annotations to fix a startup error, indicating that the original code structure made troubleshooting difficult. The changes improve the ability to diagnose and resolve errors, which aligns with the 'hard_to_debug' symptom.",hard_to_debug,8,https://github.com/fulltimefarmer/minicms/commit/87388aaeea29f413644fd044d9c5eaeb8f9fd13f,https://github.com/fulltimefarmer/minicms/pull/19,1013220202,fulltimefarmer/minicms,fulltimefarmer/minicms,TRUE,hard_to_debug,logical_mismatch,Conflict,logical_mismatch,Not refactoring,logical_mismatch,hard_to_debug,Conflict
82900b9db14af72591385dfd5384021003e4fa52,Improve temp cleanup performance,"The commit focuses on improving the performance of temporary cleanup operations, indicating an optimization effort to address slow performance issues.",slow_performance,8,https://github.com/Stirling-Tools/Stirling-PDF/commit/82900b9db14af72591385dfd5384021003e4fa52,https://github.com/Stirling-Tools/Stirling-PDF/pull/3992,594155488,Stirling-Tools/Stirling-PDF,Stirling-Tools/Stirling-PDF,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
7fd5a0310ba94ee2f10c4cbf3fabf3b1f2fda53e,Enhance Java compiler,"The commit introduces generics and slice features to the Java compiler, which likely involves modifying types to improve the code's flexibility and reusability. This suggests the primary motivation is to facilitate repurposing or reusing existing code more effectively.",repurpose_reuse,8,https://github.com/mochilang/mochi/commit/7fd5a0310ba94ee2f10c4cbf3fabf3b1f2fda53e,https://github.com/mochilang/mochi/pull/6582,985853139,mochilang/mochi,mochilang/mochi,TRUE,maintainability,slow_performance,Conflict,legacy_code,,legacy_code,repurpose_reuse,Conflict
7db35ac17fb09550cc88731b7ead05fb12ee06d7,Say hello,"The commit involves refactoring to use EntityManager for complex queries, which likely improves the maintainability of the code by making it more robust and easier to manage. The changes such as renaming variables and changing type declarations support better maintainability rather than addressing readability, duplication, or other issues.",maintainability,8,https://github.com/xieyuhui728/spring-framework/commit/7db35ac17fb09550cc88731b7ead05fb12ee06d7,https://github.com/xieyuhui728/spring-framework/pull/1,88968225,xieyuhui728/spring-framework,xieyuhui728/spring-framework,TRUE,dependency,dependency,No,,,dependency,maintainability,Conflict
7b6067ee45ea0e81e5be32ad1e7f9602a7b9bf2e,Add logging and metrics,"The commit adds logging and Prometheus metrics, which improves the ability to diagnose and troubleshoot issues by providing better observability and monitoring. This directly addresses difficulties in debugging and understanding runtime behavior.",hard_to_debug,8,https://github.com/kozlov-dmit/codex/commit/7b6067ee45ea0e81e5be32ad1e7f9602a7b9bf2e,https://github.com/kozlov-dmit/codex/pull/6,1004883698,kozlov-dmit/codex,kozlov-dmit/codex,TRUE,hard_to_debug,hard_to_debug,No,,,hard_to_debug,hard_to_debug,No
7af1d98a4838f1624d698823988e293e02e43106,Comprehensive test coverage improvements - 63.52% to 75% (+11.48%),"The commit focuses on cleaning up test files, removing problematic tests, and improving test coverage, which directly addresses difficulties in testing the code effectively without refactoring. The use of refactoring operations like extracting variables and adding exception assertions supports improving testability.",testability,8,https://github.com/lsportsltd/trade360-java-sdk/commit/7af1d98a4838f1624d698823988e293e02e43106,https://github.com/lsportsltd/trade360-java-sdk/pull/87,832571831,lsportsltd/trade360-java-sdk,lsportsltd/trade360-java-sdk,TRUE,testability,testability,No,,,testability,testability,No
774c1f65524fd753cebbcbe4216a5daca64907ee,Improve temp cleanup performance,"The commit focuses on optimizing the performance of temporary file cleanup and introduces asynchronous execution, indicating an effort to improve slow performance issues.",slow_performance,8,https://github.com/Stirling-Tools/Stirling-PDF/commit/774c1f65524fd753cebbcbe4216a5daca64907ee,https://github.com/Stirling-Tools/Stirling-PDF/pull/3992,594155488,Stirling-Tools/Stirling-PDF,Stirling-Tools/Stirling-PDF,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
76ade1dd795a8c3af185884e088f891f20cdfdf5,Add global exception handler,"Adding a global exception handler and specifying thrown exception types improves the structure for handling errors, making the code easier to debug and diagnose issues by centralizing error management.",hard_to_debug,8,https://github.com/EmmanuelQuirozA/edupilot-backend/commit/76ade1dd795a8c3af185884e088f891f20cdfdf5,https://github.com/EmmanuelQuirozA/edupilot-backend/pull/1,1011593664,EmmanuelQuirozA/edupilot-backend,EmmanuelQuirozA/edupilot-backend,TRUE,hard_to_debug,hard_to_debug,No,,,hard_to_debug,hard_to_debug,No
73b316f0f9b85113d9293598214ed304269fea37,Add unified RequestDTO classes,"The commit consolidates multiple RequestDTO classes into a single unified class, which primarily addresses the issue of duplicated code by unifying similar structures into one, reducing redundancy.",duplication,9,https://github.com/benjyongzh/credit-card-bill-tracker/commit/73b316f0f9b85113d9293598214ed304269fea37,https://github.com/benjyongzh/credit-card-bill-tracker/pull/16,1001840943,benjyongzh/credit-card-bill-tracker,benjyongzh/credit-card-bill-tracker,TRUE,repurpose_reuse,repurpose_reuse,No,,,repurpose_reuse,duplication,Conflict
736421db60ae8b817fe0d8a46c7d05c06a6a1128,PDF Text Extraction Implementation,"The commit adds new functionality for PDF text extraction using Apache Tika, which likely introduces a new dependency on the Apache Tika library. This is a clear case of adding an external dependency to the project.",dependency,8,https://github.com/sakhamuri9/SELF-STUDY-BACKEND/commit/736421db60ae8b817fe0d8a46c7d05c06a6a1128,https://github.com/sakhamuri9/SELF-STUDY-BACKEND/pull/1,975713298,sakhamuri9/SELF-STUDY-BACKEND,sakhamuri9/SELF-STUDY-BACKEND,TRUE,None,slow_performance,Conflict,None,,None,dependency,Conflict
72fe3ac7060850cf59331cfef1b4bbb4f07e7ad1,Fix usuario view reload,"The commit focuses on fixing the user view reload and controller, which suggests addressing issues related to the structure or flow of the code that may make debugging or troubleshooting difficult. The refactoring operations like encapsulating attributes and modifying attribute modifiers support improving code structure for easier diagnosis.",hard_to_debug,7,https://github.com/licontera345/RentExpresGUI/commit/72fe3ac7060850cf59331cfef1b4bbb4f07e7ad1,https://github.com/licontera345/RentExpresGUI/pull/76,1002896084,licontera345/RentExpresGUI,licontera345/RentExpresGUI,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,hard_to_debug,Conflict
72a1c8fbb164e7e7c0402d352f4cf0920f213319,[Fix] avoid duplicate search history,"The commit aims to fix the issue of duplicate search history entries, which indicates the presence of duplicated code or logic that leads to repeated data. The rename variable operation likely supports this fix by clarifying or correcting the code handling duplicates. Therefore, the primary motivation is to address duplication.",duplication,8,https://github.com/TaylorChyi/glancy-backend/commit/72a1c8fbb164e7e7c0402d352f4cf0920f213319,https://github.com/TaylorChyi/glancy-backend/pull/125,968744344,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend,TRUE,duplication,duplication,No,,,duplication,duplication,No
70b76d478c51aca6625fc364179cfa009a0cb343,Replace outdated entity lifecycle hooks,"The commit replaces deprecated entity lifecycle hooks by renaming methods, which suggests modernization of old code to use current APIs and practices, indicating work on legacy code.",legacy_code,8,https://github.com/fabula-sk/Millenaire/commit/70b76d478c51aca6625fc364179cfa009a0cb343,https://github.com/fabula-sk/Millenaire/pull/96,1017927516,fabula-sk/Millenaire,fabula-sk/Millenaire,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
6b4f9e84c9ea50efc84063ed4858ff3a23832af7,Fix message for Jacobian zero check,"The commit centralizes the Jacobian error message by extracting it into an attribute, which improves code maintainability by reducing duplication and making the code easier to manage and update.",maintainability,8,https://github.com/EvenSol/neqsim/commit/6b4f9e84c9ea50efc84063ed4858ff3a23832af7,https://github.com/EvenSol/neqsim/pull/18,1002928871,EvenSol/neqsim,EvenSol/neqsim,TRUE,maintainability,maintainability,No,,,maintainability,maintainability,No
60fe71fdb37e5c0e8644b049d5fb2ba96ae22951,Adding Logging,"The commit focuses on improving logging detail, which typically enhances the ability to diagnose and troubleshoot issues, indicating the primary motivation is to make debugging easier.",hard_to_debug,8,https://github.com/noxennn/LeaderboardREST/commit/60fe71fdb37e5c0e8644b049d5fb2ba96ae22951,https://github.com/noxennn/LeaderboardREST/pull/1,1009026772,noxennn/LeaderboardREST,noxennn/LeaderboardREST,TRUE,hard_to_debug,hard_to_debug,No,,,hard_to_debug,hard_to_debug,No
586e97b38a6e855f910397478f645b911522778e,Refactor AVM runtime stack,"The commit involves extensive renaming of variables, parameters, and attributes, as well as moving and modifying class access, which indicates an effort to improve the structure and clarity of the code. These changes primarily enhance the readability and maintainability of the codebase by making it easier to understand and work with, but since the focus is on renaming and refactoring rather than fixing logic or performance, maintainability is the most fitting category.",maintainability,8,https://github.com/MetricsHub/jawk/commit/586e97b38a6e855f910397478f645b911522778e,https://github.com/MetricsHub/jawk/pull/226,119057027,MetricsHub/jawk,MetricsHub/jawk,TRUE,maintainability,maintainability,No,,or repurpose,maintainability,maintainability,No
572f0b9d745666db048dd9fae6ac0a0e208c5132,Remove hardcoded movie and repo tooling,"The commit removes hardcoded tool logic, which typically improves the ability to reuse or repurpose the code by making it more flexible and less tied to specific implementations.",repurpose_reuse,8,https://github.com/accentureshark/mentor/commit/572f0b9d745666db048dd9fae6ac0a0e208c5132,https://github.com/accentureshark/mentor/pull/12,1023255970,accentureshark/mentor,accentureshark/mentor,TRUE,repurpose_reuse,repurpose_reuse,No,,,repurpose_reuse,repurpose_reuse,No
54913bb020b13107805723e1a194e82bdadc6953,Clean up legacy code and add todos,"The commit focuses on cleaning up legacy code by removing unused imports and improving logging, which indicates modernization and improving old code structure.",legacy_code,8,https://github.com/disparter/tokugawa-discord-game-java/commit/54913bb020b13107805723e1a194e82bdadc6953,https://github.com/disparter/tokugawa-discord-game-java/pull/1,1009211611,disparter/tokugawa-discord-game-java,disparter/tokugawa-discord-game-java,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
52e5e09f8b1f04b9cb0a26eadfe87a35c9b01e62,Instrument gRPC services with @Timed metrics,"The commit adds @Timed annotations to gRPC service methods to enable performance metrics collection, which primarily addresses performance monitoring and optimization rather than fixing logic, readability, or other code quality issues.",slow_performance,8,https://github.com/benhook1013/FireMUD/commit/52e5e09f8b1f04b9cb0a26eadfe87a35c9b01e62,https://github.com/benhook1013/FireMUD/pull/943,958378478,benhook1013/FireMUD,benhook1013/FireMUD,TRUE,slow_performance,readability,Conflict,slow_performance,,slow_performance,slow_performance,No
4ea01106f0cf74663cf1dccecd94b4475e11794a,Add debug logging across services and controllers,"The commit adds debug logging across services and controllers, which improves the ability to troubleshoot and diagnose issues by providing better visibility into the system's behavior. This directly addresses difficulties in debugging.",hard_to_debug,8,https://github.com/Braindeiko01/CRduels/commit/4ea01106f0cf74663cf1dccecd94b4475e11794a,https://github.com/Braindeiko01/CRduels/pull/56,1003916358,Braindeiko01/CRduels,Braindeiko01/CRduels,TRUE,hard_to_debug,hard_to_debug,No,,,hard_to_debug,hard_to_debug,No
4dafd9640bc966527d5005a7cc8f8a7aa07886b8,Refactor integration tests to use WebTestClient,"The commit refactors integration tests to use WebTestClient, which likely improves the structure and clarity of the tests, making them easier to test and maintain. This addresses difficulties in testing the code without refactoring.",testability,8,https://github.com/metelskiwiktor/devaudit-backend/commit/4dafd9640bc966527d5005a7cc8f8a7aa07886b8,https://github.com/metelskiwiktor/devaudit-backend/pull/5,967473389,metelskiwiktor/devaudit-backend,metelskiwiktor/devaudit-backend,TRUE,testability,testability,No,,,testability,testability,No
49af6de3f8d09a64a694e31dd30a842b6364bc67,Add OpenTelemetry instrumentation to library management system,"The commit introduces OpenTelemetry instrumentation and dependencies, which adds new dependencies to the system and integrates tracing capabilities. This primarily relates to managing dependencies and their impact on the module.",dependency,8,https://github.com/alex-baker-cdm/library_demo/commit/49af6de3f8d09a64a694e31dd30a842b6364bc67,https://github.com/alex-baker-cdm/library_demo/pull/14,1020350895,alex-baker-cdm/library_demo,alex-baker-cdm/library_demo,TRUE,dependency,maintainability,Conflict,hard_to_debug,,hard_to_debug,dependency,Conflict
495b0d8eebc1631d04d4374551ca812838813c22,[BOT] refactor(rename): StreamLoader locals,"The commit focuses on renaming local variables and parameters to improve clarity, which primarily enhances the readability of the code by making it easier to understand.",readability,8,https://github.com/Ddemon26/2006Scape/commit/495b0d8eebc1631d04d4374551ca812838813c22,https://github.com/Ddemon26/2006Scape/pull/81,1009802329,Ddemon26/2006Scape,Ddemon26/2006Scape,TRUE,readability,readability,No,,,readability,readability,No
45a6b0e3c0aeb54b310a5f48699c12d7885cd3ca,Migrate from Java 11 to Java 17 with Spring Boot 3.3.2,"The commit involves upgrading the project to newer versions of Java and Spring Boot, updating dependencies, and refactoring code to be compatible with these newer versions. This modernization effort addresses legacy code issues by moving from older Java and Spring versions to current ones, including changes in imports and security configurations. Therefore, the primary motivation is to modernize and improve legacy code.",legacy_code,9,https://github.com/milind-windsurf/spring-boot-realworld-example-app/commit/45a6b0e3c0aeb54b310a5f48699c12d7885cd3ca,https://github.com/milind-windsurf/spring-boot-realworld-example-app/pull/8,1026928856,milind-windsurf/spring-boot-realworld-example-app,milind-windsurf/spring-boot-realworld-example-app,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
4421e0049355669276f2ac1c0a37848964bcf113,Fix update endpoint to use path id,"The commit fixes the update endpoint to correctly use the path variable id, which addresses a logical inconsistency in the code's behavior.",logical_mismatch,8,https://github.com/soyvural/spring-data-dynamoDB/commit/4421e0049355669276f2ac1c0a37848964bcf113,https://github.com/soyvural/spring-data-dynamoDB/pull/2,459137667,soyvural/spring-data-dynamoDB,soyvural/spring-data-dynamoDB,TRUE,logical_mismatch,maintainability,Conflict,logical_mismatch,,logical_mismatch,logical_mismatch,No
43a9b1db2c513cf447bd9329051d2575b265ab34,Fix creative label loading and test isolation,"The commit addresses issues related to lazy loading and test cleanup, which suggests improving the isolation and reliability of tests. This points to difficulties in testing the code without proper refactoring or cleanup, indicating a testability concern.",testability,8,https://github.com/paulofor/marketing-hub/commit/43a9b1db2c513cf447bd9329051d2575b265ab34,https://github.com/paulofor/marketing-hub/pull/147,1010682639,paulofor/marketing-hub,paulofor/marketing-hub,TRUE,slow_performance,slow_performance,No,,,slow_performance,testability,Conflict
41191fff5785185eb986d807d88e0aa5adf273f2,[BOT] refactor(rename): clarify WorldController fields,"The commit focuses on renaming fields, methods, parameters, and variables to clarify their meaning, which improves the understandability of the code without changing its behavior. This directly addresses readability issues.",readability,9,https://github.com/Ddemon26/2006Scape/commit/41191fff5785185eb986d807d88e0aa5adf273f2,https://github.com/Ddemon26/2006Scape/pull/79,1009802329,Ddemon26/2006Scape,Ddemon26/2006Scape,TRUE,readability,readability,No,,,readability,readability,No
3fd1a6936240757086e22a67aef02c6f7f889a4e,Fix ACL and Query Hanging Issues in NemakiWare TCK Tests,"The commit addresses query hanging issues by adding timeout mechanisms and improving exception handling, which directly targets slow performance problems in the system.",slow_performance,9,https://github.com/aegif/NemakiWare/commit/3fd1a6936240757086e22a67aef02c6f7f889a4e,https://github.com/aegif/NemakiWare/pull/376,9932676,aegif/NemakiWare,aegif/NemakiWare,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
3c67553a8ca0fa46159a71e42a80c6f9299eef32,Create functional test suite setup,"The commit focuses on refactoring the functional test suite setup by improving configuration and using Spring Boot and H2, which likely enhances the ease of testing without changing production code logic. This aligns with improving testability by making tests easier to write and maintain.",testability,8,https://github.com/disparter/tokugawa-discord-game-java/commit/3c67553a8ca0fa46159a71e42a80c6f9299eef32,https://github.com/disparter/tokugawa-discord-game-java/pull/5,1009211611,disparter/tokugawa-discord-game-java,disparter/tokugawa-discord-game-java,TRUE,testability,testability,No,,,testability,testability,No
38ba044343e098f7b0d9019cad71a3ffbdb42b3d,Fix save button export and add tests,"The commit fixes the export functionality related to the save button and adds unit tests, indicating an improvement in testability by making the code easier to test and verify.",testability,8,https://github.com/andbeder/BederTools/commit/38ba044343e098f7b0d9019cad71a3ffbdb42b3d,https://github.com/andbeder/BederTools/pull/7,963577206,andbeder/BederTools,andbeder/BederTools,TRUE,testability,testability,No,,,testability,testability,No
297239877666e6a39d41682834561e8d1e25e9af,[Refactor] Branch - adjust pagination return type,"The commit changes the return type of the branch pagination API to return a list, which likely improves the clarity and consistency of the API's output, enhancing code readability and understandability.",readability,8,https://github.com/minhsimple/OpenTalk-fork/commit/297239877666e6a39d41682834561e8d1e25e9af,https://github.com/minhsimple/OpenTalk-fork/pull/2,998327390,minhsimple/OpenTalk-fork,minhsimple/OpenTalk-fork,TRUE,maintainability,logical_mismatch,Conflict,slow_performance,"Technically speaking, this is not refactoring",slow_performance,readability,Conflict
28b77e25f8fc28e501d0cd3da0c345b04de6964a,Changes from background composer bc-5a5b8a08-b518-4667-9d35-5a863db241e6,"The commit enhances library management by adding support for SLF4J, LWJGL, and Log4j, which suggests addressing dependencies and improving modularity. The refactoring involves extracting a method, likely to better manage or isolate dependencies. Therefore, the primary motivation is to handle unwanted or complex dependencies more effectively.",dependency,8,https://github.com/turshugaming/cstom-repo/commit/28b77e25f8fc28e501d0cd3da0c345b04de6964a,https://github.com/turshugaming/cstom-repo/pull/2,1014239978,turshugaming/cstom-repo,turshugaming/cstom-repo,TRUE,dependency,slow_performance,Conflict,maintainability,,maintainability,dependency,Conflict
25630752bf0246e18917355588a452255ac78808,Refactor callbacks to avoid lambdas,"The commit refactors callbacks to avoid lambdas, which are not supported in Java 7, indicating a change to improve compatibility and maintainability of the codebase by removing modern constructs that hinder reuse or repurposing in older environments.",repurpose_reuse,8,https://github.com/licontera345/RentExpresGUI/commit/25630752bf0246e18917355588a452255ac78808,https://github.com/licontera345/RentExpresGUI/pull/81,1002896084,licontera345/RentExpresGUI,licontera345/RentExpresGUI,TRUE,repurpose_reuse,legacy_code,Conflict,legacy_code,,legacy_code,repurpose_reuse,Conflict
246d5a278ce6307b4fc3450051405a3be71941e2,Refactor GameEngine to accept dependencies,"The commit refactors the GameEngine to accept dependencies such as map and logic, which indicates an effort to improve the code's structure to better support dependency injection and modularity. This typically addresses issues related to unwanted dependencies and tight coupling between modules.",dependency,8,https://github.com/castrovroberto/octa-core/commit/246d5a278ce6307b4fc3450051405a3be71941e2,https://github.com/castrovroberto/octa-core/pull/1,1001953869,castrovroberto/octa-core,castrovroberto/octa-core,TRUE,dependency,dependency,No,,,dependency,dependency,No
1df12e06308ea13e9937ffed399fcf67ec74aab2,Fix command blocking after event end,"The commit fixes an issue where commands were blocked after an event ended, likely due to unclear or tangled logic. The use of extract variable refactoring suggests an effort to clarify and simplify the logic flow, making it easier to understand and debug the problem.",hard_to_debug,8,https://github.com/ImmortalMan01/RandomEvents/commit/1df12e06308ea13e9937ffed399fcf67ec74aab2,https://github.com/ImmortalMan01/RandomEvents/pull/140,999847142,ImmortalMan01/RandomEvents,ImmortalMan01/RandomEvents,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,hard_to_debug,Conflict
1d9ae2aa47b8ac63db17c2da71b5c1b74967aaa8,[BOT] refactor(rename): ObjectManager → clearer API,"The commit focuses on renaming attributes and methods to provide a clearer API, which primarily improves the readability of the code by making it easier to understand and use.",readability,8,https://github.com/Ddemon26/2006Scape/commit/1d9ae2aa47b8ac63db17c2da71b5c1b74967aaa8,https://github.com/Ddemon26/2006Scape/pull/52,1009802329,Ddemon26/2006Scape,Ddemon26/2006Scape,TRUE,readability,readability,No,,,readability,readability,No
1899616b3cdfb587d20695b7b5ed914463b60496,Implement audio streaming and analysis features,"The commit focuses on implementing new audio streaming and analysis features with attention to performance optimization, resource management, and comprehensive testing. There is no indication of fixing incorrect logic, removing duplication, or improving readability alone. The emphasis on efficient memory management, multi-threading, and minimal allocations suggests the primary motivation is to improve performance.",slow_performance,8,https://github.com/josiahbryan/capacitor-microphone/commit/1899616b3cdfb587d20695b7b5ed914463b60496,https://github.com/josiahbryan/capacitor-microphone/pull/1,1019100962,josiahbryan/capacitor-microphone,josiahbryan/capacitor-microphone,TRUE,maintainability,legacy_code,Conflict,None,Not refactoring,None,slow_performance,Conflict
16df91c70d7238de73ad07e3060f2432f22ec933,Remove unused parameters,Removing unused parameters improves code maintainability by eliminating unnecessary code elements that can cause confusion and increase the effort required to understand and modify the code.,maintainability,8,https://github.com/AsyncTI4/TI4_map_generator_bot/commit/16df91c70d7238de73ad07e3060f2432f22ec933,https://github.com/AsyncTI4/TI4_map_generator_bot/pull/3424,464393278,AsyncTI4/TI4_map_generator_bot,AsyncTI4/TI4_map_generator_bot,TRUE,maintainability,readability,Conflict,readability,,readability,maintainability,Conflict
1640e81371c4316bbcfa0fa6ec3d4a9f3c97c495,Changes from background composer bc-5a5b8a08-b518-4667-9d35-5a863db241e6,"The commit updates library dependencies and adds cross-platform native support, which suggests addressing issues related to unwanted dependencies and improving modularity. The refactoring operations like extracting and renaming variables support better dependency management rather than other symptoms like readability or performance.",dependency,8,https://github.com/turshugaming/cstom-repo/commit/1640e81371c4316bbcfa0fa6ec3d4a9f3c97c495,https://github.com/turshugaming/cstom-repo/pull/2,1014239978,turshugaming/cstom-repo,turshugaming/cstom-repo,TRUE,dependency,dependency,No,,,dependency,dependency,No
15db0d54aca81da33f6c222296f1702412653c95,Refactor dependency injection,"The commit focuses on refactoring the code to use constructor injection, which is a common practice to improve how dependencies are managed and injected. This change primarily addresses unwanted dependencies between modules by making dependencies explicit and easier to manage, thus improving the dependency structure of the code.",dependency,8,https://github.com/Edwseth/clemen-integra-inventario/commit/15db0d54aca81da33f6c222296f1702412653c95,https://github.com/Edwseth/clemen-integra-inventario/pull/9,975776640,Edwseth/clemen-integra-inventario,Edwseth/clemen-integra-inventario,TRUE,dependency,dependency,No,,,dependency,dependency,No
146c46ef030ddb90aa9e21f469abb20c4d566c8d,Build a hybrid automation framework,"The commit involves refactoring the framework to a hybrid architecture and enhancing testing capabilities, which suggests improving the structure to make testing easier without changing functionality. The renaming and parameter removal indicate efforts to improve code clarity and testability rather than fixing logic or performance issues.",testability,8,https://github.com/mythili-SDET/Sample-Framework/commit/146c46ef030ddb90aa9e21f469abb20c4d566c8d,https://github.com/mythili-SDET/Sample-Framework/pull/3,1016427604,mythili-SDET/Sample-Framework,mythili-SDET/Sample-Framework,TRUE,testability,testability,No,,,testability,testability,No
139f9f7755ffdaaeee0c31d1c4a5f2834d6804c4,Refactor channel config structure,"The commit involves refactoring the channel configuration structure and includes an extract variable operation, which typically improves code clarity and organization, enhancing readability.",readability,8,https://github.com/YusufTuran34/YouTubeAi/commit/139f9f7755ffdaaeee0c31d1c4a5f2834d6804c4,https://github.com/YusufTuran34/YouTubeAi/pull/12,1001105363,YusufTuran34/YouTubeAi,YusufTuran34/YouTubeAi,TRUE,None,maintainability,Conflict,maintainability,,maintainability,readability,Conflict
12c4585ed698c281d2db0876647ddf00149409ec,Introduce TrajectoryDataWriter abstraction,"The commit introduces an interface abstraction and refactors the file writer, which improves the ability to repurpose and reuse the code by decoupling implementation details and enabling different implementations to be used interchangeably.",repurpose_reuse,8,https://github.com/Bol-C14/PositionMe/commit/12c4585ed698c281d2db0876647ddf00149409ec,https://github.com/Bol-C14/PositionMe/pull/4,924725779,Bol-C14/PositionMe,Bol-C14/PositionMe,TRUE,repurpose_reuse,repurpose_reuse,No,,,repurpose_reuse,repurpose_reuse,No
1248afe23137fc85932405a05a4577d348817ff7,Improve CompactMap array operations with binary search,"The commit improves the CompactMap array operations by adding binary search support, which likely optimizes performance of array operations. The refactoring includes variable extraction and renaming, which supports code clarity but the primary motivation appears to be performance enhancement.",slow_performance,8,https://github.com/jdereg/java-util/commit/1248afe23137fc85932405a05a4577d348817ff7,https://github.com/jdereg/java-util/pull/127,12670630,jdereg/java-util,jdereg/java-util,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
0af8c743dcd13846aeb39ee331945d358f8622aa,Refactor Firebase user repository,"The commit involves refactoring the UserRepository and constants by adding attribute modifiers, extracting methods, and renaming attributes, which primarily improves the maintainability of the code by making it cleaner and easier to manage.",maintainability,8,https://github.com/harish-kunta/Cognify/commit/0af8c743dcd13846aeb39ee331945d358f8622aa,https://github.com/harish-kunta/Cognify/pull/111,994108101,harish-kunta/Cognify,harish-kunta/Cognify,TRUE,maintainability,maintainability,No,,,maintainability,maintainability,No
0ad515a6e9fb5966ac2d0f4eea30697fd376f1eb,Add unit tests and improve exception handling,"The commit focuses on adding unit tests and improving exception handling by removing thrown exception types, which likely enhances the testability of the code by making it easier to write and maintain tests without dealing with complex exception hierarchies.",testability,8,https://github.com/paulomontori/springboot-event-processor/commit/0ad515a6e9fb5966ac2d0f4eea30697fd376f1eb,https://github.com/paulomontori/springboot-event-processor/pull/8,1022167455,paulomontori/springboot-event-processor,paulomontori/springboot-event-processor,TRUE,testability,testability,No,,,testability,testability,No
09859f67a468bad5c60ddba09a9d9c7402cfdd87,Fix item generator division by zero,"The commit addresses a division by zero error, which is a logical error causing incorrect behavior. The refactoring involved renaming a method, likely to improve clarity or correctness, but the primary motivation is to fix the logical mismatch causing the error.",logical_mismatch,8,https://github.com/Walrus94/DungeonPrototype/commit/09859f67a468bad5c60ddba09a9d9c7402cfdd87,https://github.com/Walrus94/DungeonPrototype/pull/128,785310725,Walrus94/DungeonPrototype,Walrus94/DungeonPrototype,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,logical_mismatch,No
0963e8d016e70cbdbe8120f603688205dc14f5e5,Fix test dependencies by updating to Java 17 and manually implementing Lombok methods,"The commit primarily addresses and removes unwanted dependencies, specifically Lombok and problematic plugin repositories, to resolve test execution issues and ensure compatibility with Java 17. This indicates the main motivation is to fix dependency-related problems.",dependency,9,https://github.com/alex-baker-cdm/library_demo/commit/0963e8d016e70cbdbe8120f603688205dc14f5e5,https://github.com/alex-baker-cdm/library_demo/pull/3,1020350895,alex-baker-cdm/library_demo,alex-baker-cdm/library_demo,TRUE,dependency,dependency,No,,,dependency,dependency,No
0107412860cb1d8d4acaf099a0b212e42d9d2355,Add legacy simple mapping support,"The commit addresses support for legacy simple mappings, indicating work on old legacy code that needs to be maintained or modernized to support unsupported versions.",legacy_code,8,https://github.com/KAMKEEL/Chunkport/commit/0107412860cb1d8d4acaf099a0b212e42d9d2355,https://github.com/KAMKEEL/Chunkport/pull/16,916386623,KAMKEEL/Chunkport,KAMKEEL/Chunkport,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
