sha,title,reason,type,confidence,commit_url,pr_url
df0242deb582623bf0a866723ca5f470a52d5b5f,Add OSM gap analytics to email templates,"The commit adds a parameter to include OSM gap analytics in email templates, which likely improves the maintainability by making the code more modular and easier to update or extend in the future.",maintainability,7,https://github.com/konturio/disaster-ninja-be/commit/df0242deb582623bf0a866723ca5f470a52d5b5f,https://github.com/konturio/disaster-ninja-be/pull/194
d380e1880e0b627badb650ff2081ea05c543b50e,Refactor NPC spawning logic,"The commit involves extensive refactoring such as extracting and moving methods and classes, changing access modifiers, and renaming variables, which primarily improves the structure and organization of the code to make it easier to maintain and less fragile.",maintainability,9,https://github.com/lauri0/dino-survival/commit/d380e1880e0b627badb650ff2081ea05c543b50e,https://github.com/lauri0/dino-survival/pull/278
4930588b6c6a7a7f50e81e8e106ad060f2e0108c,Improve async conversion with separate output directory,"The commit focuses on improving asynchronous conversion by fixing stream handling and ensuring proper closure of region files, which likely addresses issues related to fragile or error-prone code structure, enhancing maintainability.",maintainability,8,https://github.com/KAMKEEL/midas-platinum/commit/4930588b6c6a7a7f50e81e8e106ad060f2e0108c,https://github.com/KAMKEEL/midas-platinum/pull/1
e63852c91c1534eec450f0ec1ec42d4afb0330f8,Add DisplayNameProvider interface,"The commit introduces an interface and pulls up methods, which improves the structure and organization of the code, making it easier to maintain and extend in the future. This refactoring primarily targets maintainability by clarifying abstractions and reducing code fragility.",maintainability,8,https://github.com/amannm/mcp/commit/e63852c91c1534eec450f0ec1ec42d4afb0330f8,https://github.com/amannm/mcp/pull/464
d7eb84f57d6c1d831d24d493197c011f7476573b,Verificar archivos y paquetes,"The commit involves moving classes multiple times, which typically aims to improve the organization and structure of the codebase, enhancing maintainability by grouping related classes logically and reducing fragility.",maintainability,8,https://github.com/ALPullaguariSW/SistemaBuffetAbogados/commit/d7eb84f57d6c1d831d24d493197c011f7476573b,https://github.com/ALPullaguariSW/SistemaBuffetAbogados/pull/7
7433521f7cf05f0f9935f10c09386f15040b5a20,Add TrackSource enum,"The commit introduces a new enum type to replace a previous attribute type, which likely improves code clarity and structure, enhancing readability and maintainability. Since the change is about defining a clear enum for track sources, it primarily addresses readability by making the code easier to understand.",readability,8,https://github.com/ddumaa/tracking_system/commit/7433521f7cf05f0f9935f10c09386f15040b5a20,https://github.com/ddumaa/tracking_system/pull/744
b42bf684aac5f78f48213adcfd3bd1ab51548165,Improve review page design,"The commit focuses on improving the design of the review page by fixing star icons and allowing longer addresses, which primarily enhances the readability and user interface clarity rather than addressing logic, performance, or dependencies.",readability,7,https://github.com/Dmytro-Gidl/restaurant-spring-boot/commit/b42bf684aac5f78f48213adcfd3bd1ab51548165,https://github.com/Dmytro-Gidl/restaurant-spring-boot/pull/2
142194a4c23db9e4771c9bebcef013f6d8af1acb,Fix user info retrieval,"The commit refactors the code by extracting a variable to improve clarity and understanding, which primarily addresses readability issues. Using OIDC claims for user info suggests a clearer, more understandable approach to retrieving user information.",readability,8,https://github.com/scanalesespinoza/eventflow/commit/142194a4c23db9e4771c9bebcef013f6d8af1acb,https://github.com/scanalesespinoza/eventflow/pull/43
8ed654b5db8e0ae845e5b128d45b820d75bd15f4,Fix AuditWebFilter body content,"The commit focuses on fixing the audit of the request body by extracting variables and adding parameters, which likely improves the clarity and understandability of the code related to auditing. This suggests the primary motivation is to improve readability.",readability,7,https://github.com/saidone75/alfresco-node-vault/commit/8ed654b5db8e0ae845e5b128d45b820d75bd15f4,https://github.com/saidone75/alfresco-node-vault/pull/283
8627d48b248d2b97da91f069ccc172ed21bdff9e,Rename convertPublicetionYear method,"The commit involves renaming a method to correct a typo, improving code readability and reducing confusion for developers.",readability,8,https://github.com/krd-takahiro1226/LibroLog/commit/8627d48b248d2b97da91f069ccc172ed21bdff9e,https://github.com/krd-takahiro1226/LibroLog/pull/234
cd08422460a8be4bccb3db2b8acef8ed8fcfcf37,Allow new advisor after project completion,"The commit involves renaming a variable, which typically improves code clarity and understanding, thus enhancing readability.",readability,7,https://github.com/geravillarreal/AsesorMatchApp/commit/cd08422460a8be4bccb3db2b8acef8ed8fcfcf37,https://github.com/geravillarreal/AsesorMatchApp/pull/40
585ecabb5b3e7cb0715401ab9eb090f0dbbb5d20,Improve logging and docs for internal handlers,"The commit focuses on adding logging and documentation (javadoc) to internal handlers, which improves the understandability and clarity of the code, thus enhancing readability.",readability,8,https://github.com/SumanBandopadhyay/rider-guru/commit/585ecabb5b3e7cb0715401ab9eb090f0dbbb5d20,https://github.com/SumanBandopadhyay/rider-guru/pull/16
8b648bc24010a6edb31e6c4b48c4bee0c36a9f56,[BOT] refactor(rename): ObjectManager → improved names,"The commit focuses on renaming attributes and methods to improve the clarity and understandability of the code, which directly addresses readability issues.",readability,9,https://github.com/Ddemon26/2006Scape/commit/8b648bc24010a6edb31e6c4b48c4bee0c36a9f56,https://github.com/Ddemon26/2006Scape/pull/74
582ce58c26b152587dfcdf9217c47cb9138289b0,Refactor GUI variable names and improve settings logic,"The commit focuses on renaming variables and parameters to improve clarity and streamlining the settings GUI logic, which primarily enhances code readability and understandability.",readability,8,https://github.com/davidstoegmueller/bettervanilla/commit/582ce58c26b152587dfcdf9217c47cb9138289b0,https://github.com/davidstoegmueller/bettervanilla/pull/26
ae8277fe70e7b5c6bee56871edab0f8a664fa750,Remove sample data and wire tabs to database,"The commit involves renaming methods and variables, changing variable types, and inlining variables, which are typical refactoring steps aimed at improving code clarity and understandability, thus enhancing readability.",readability,8,https://github.com/mgubran1/PayrollDev/commit/ae8277fe70e7b5c6bee56871edab0f8a664fa750,https://github.com/mgubran1/PayrollDev/pull/9
3b4bf8e45b10e867e7076865b962e49ab708887d,Renaming the `flogger` package and the backing classes,"The commit focuses on renaming, improving code layout, and adding annotations to address inspection warnings, which primarily enhances the clarity and understandability of the code, indicating an improvement in readability.",readability,8,https://github.com/SpineEventEngine/logging/commit/3b4bf8e45b10e867e7076865b962e49ab708887d,https://github.com/SpineEventEngine/logging/pull/98
fd181ae26197a65cf2ef9e86221fc29783c3bd15,Add start menu for board settings,"The commit adds a start menu for board settings and involves adding parameters multiple times, which suggests improving the structure to facilitate reuse or repurposing of existing code components rather than addressing readability, duplication, or other issues.",repurpose_reuse,7,https://github.com/peter-lawrey/yingyang/commit/fd181ae26197a65cf2ef9e86221fc29783c3bd15,https://github.com/peter-lawrey/yingyang/pull/2
205d8b97f44b5403af28f46ae6d91cecbc4cb69d,Implement email notifications for user actions,"The commit adds email notification functionality by introducing new parameters, which likely affects how existing code can be reused or repurposed to support this feature. The primary motivation appears to be enabling repurposing or reuse of code to handle email notifications rather than addressing readability, duplication, or other issues.",repurpose_reuse,7,https://github.com/Randipa/haven/commit/205d8b97f44b5403af28f46ae6d91cecbc4cb69d,https://github.com/Randipa/haven/pull/21
aa669fbdd6ff6449c81a1a8c04a9fde9f74308e1,Allow cart endpoints for guests,"The commit modifies the cart endpoints to allow access for guests, which likely involves changing method parameters and removing restrictive annotations. This suggests improving the code's flexibility and reusability for different user types, indicating a focus on repurposing or reusing existing code rather than fixing bugs or improving performance.",repurpose_reuse,8,https://github.com/Manuelsilva1/ApiLibrary/commit/aa669fbdd6ff6449c81a1a8c04a9fde9f74308e1,https://github.com/Manuelsilva1/ApiLibrary/pull/8
06ba71a2283040026c4cc9c14dca9f950c30020d,Introduce generic PageDto,"The commit introduces a generic PageDto and adjusts the blog page for paged posts, which suggests improving the code structure to facilitate reuse and repurposing of existing code components.",repurpose_reuse,8,https://github.com/open4good/open4goods/commit/06ba71a2283040026c4cc9c14dca9f950c30020d,https://github.com/open4good/open4goods/pull/797
2e4a57e110056253f4f4a4e386e8c01f831c512c,Implement Stripe payments,"The commit integrates Stripe payments by adding parameters, exception handling, and modifying class annotations, which primarily addresses the need to reuse and repurpose existing payment infrastructure to support Stripe. This indicates the motivation is to enable repurposing or reuse of code for new payment functionality.",repurpose_reuse,7,https://github.com/benhook1013/FireMUD/commit/2e4a57e110056253f4f4a4e386e8c01f831c512c,https://github.com/benhook1013/FireMUD/pull/771
f1d3bb2b778fa57166420cf5904e1b805128c73b,🚀 배치 시스템 고도화 및 전체 시스템 개선,"The commit focuses on restructuring the storage package, renaming interfaces for clarity, adding an abstract class for common functionality, and supporting multiple storage formats. These changes improve the system's architecture to make it easier to extend and reuse storage components, indicating the primary motivation is to enhance repurposing and reuse of existing code.",repurpose_reuse,9,https://github.com/seongmin1117/ReadFast/commit/f1d3bb2b778fa57166420cf5904e1b805128c73b,https://github.com/seongmin1117/ReadFast/pull/9
676ffd8a6179bb3d43de8750b0f0644bb22f74ed,Implement plugin system,"The commit introduces a plugin system and adds a parameter, indicating a structural change to support extensibility and reuse of code components. This primarily addresses the difficulty of repurposing or reusing existing code by enabling a plugin architecture.",repurpose_reuse,8,https://github.com/VerisimilitudeX/DNAnalyzer/commit/676ffd8a6179bb3d43de8750b0f0644bb22f74ed,https://github.com/VerisimilitudeX/DNAnalyzer/pull/530
d78f885973e269b63e34785932f715df3316a284,Replace direct oidc email calls with provider,"The commit replaces direct calls to obtain OIDC email with a provider, which likely improves the modularity and reusability of the code by abstracting email retrieval behind a provider interface. This change addresses difficulties in repurposing or reusing existing code by introducing a more flexible and reusable component.",repurpose_reuse,8,https://github.com/geravillarreal/AsesorMatchApp/commit/d78f885973e269b63e34785932f715df3316a284,https://github.com/geravillarreal/AsesorMatchApp/pull/68
75472e474d47d118ad59840b9cad82a0183b0537,Add schedule list selection when requesting shares,"The commit adds a parameter to enable selection of shareable schedules, which likely improves the ability to reuse or repurpose existing code for requesting shares by making it more flexible and adaptable.",repurpose_reuse,7,https://github.com/baeheeyeol/keep_11/commit/75472e474d47d118ad59840b9cad82a0183b0537,https://github.com/baeheeyeol/keep_11/pull/151
57e9e7aa12918c523ba8e6bdab91becaf0d8fe92,Add OpenAI vision analysis tool,"The commit adds a new image analysis tool using OpenAI vision, which likely introduces new functionality to enable reuse of existing AI capabilities for image analysis. The refactoring operations such as adding parameters and changing return types suggest adapting the code to better support reuse and integration of the new tool rather than addressing readability, duplication, or performance issues.",repurpose_reuse,7,https://github.com/beothorn/telegramAIConnector/commit/57e9e7aa12918c523ba8e6bdab91becaf0d8fe92,https://github.com/beothorn/telegramAIConnector/pull/42
f92cb3cf280e2000b70aeb387e7765b433ce0d72,Add custom Telegram message templates,"The commit introduces support for custom Telegram message UI templates, which likely improves the ability to reuse and repurpose existing code for different message formats without rewriting core logic. This aligns with enhancing repurpose and reuse capabilities.",repurpose_reuse,8,https://github.com/ddumaa/tracking_system/commit/f92cb3cf280e2000b70aeb387e7765b433ce0d72,https://github.com/ddumaa/tracking_system/pull/379
690ab916f5f3b73548dd72ba775e93d93fdd49b9,Implement VWAP Calculator,"The commit focuses on optimizing the VWAP calculation by maintaining running totals, which improves performance by avoiding recalculations. The refactoring operations such as extracting classes and moving methods support this optimization. Therefore, the primary motivation is to address slow performance.",slow_performance,8,https://github.com/mungo1003/java-test/commit/690ab916f5f3b73548dd72ba775e93d93fdd49b9,https://github.com/mungo1003/java-test/pull/5
bf06e46f41c544ddbdfc6dcb5d52eb0654c9a394,Switch to HikariCP for database pool,"The commit switches the database connection pool implementation to HikariCP, which likely addresses issues related to performance or resource management. The refactoring operations such as adding parameters, changing attribute types, and using try-with-resources suggest improvements in resource handling and efficiency rather than readability or maintainability alone.",slow_performance,8,https://github.com/IllusionCIS7/OpenCore/commit/bf06e46f41c544ddbdfc6dcb5d52eb0654c9a394,https://github.com/IllusionCIS7/OpenCore/pull/32
868f6be07806f43dbae93f18ad3094a8457ae95c,Optimize ShadowCaster loop caching,"The commit focuses on optimizing the computation within a loop by caching values, which improves performance by reducing redundant calculations. This directly addresses slow performance issues.",slow_performance,8,https://github.com/codefitz/Pixel-Spacebase/commit/868f6be07806f43dbae93f18ad3094a8457ae95c,https://github.com/codefitz/Pixel-Spacebase/pull/5
e0d3b02672625c190aa88d06cd03d1d0bd9ebb1e,Fix tests by optimizing JSON streaming,"The commit focuses on optimizing JSON streaming and fixing array spacing, which suggests improving the performance of the code. The refactoring operations like splitting conditionals and changing attribute types support optimization efforts. Therefore, the primary motivation is addressing slow performance.",slow_performance,8,https://github.com/gitlabzz/xml-to-json-transformer-service/commit/e0d3b02672625c190aa88d06cd03d1d0bd9ebb1e,https://github.com/gitlabzz/xml-to-json-transformer-service/pull/37
13681e09001c0eb6ec771ee5710d462e7a867196,Enable caching for advisor list,"The commit introduces caching to improve performance when retrieving the advisor list, which directly addresses slow performance issues by reducing redundant data fetching.",slow_performance,8,https://github.com/lucasclx/tessera-academica/commit/13681e09001c0eb6ec771ee5710d462e7a867196,https://github.com/lucasclx/tessera-academica/pull/69
55461845e6d370d79c5167b537253a95c7e938f3,Optimize render state changes,"The commit focuses on optimizing render state changes in OpenGL programs, which typically relates to improving performance by reducing redundant or costly state changes. The extraction and movement of methods suggest a refactoring aimed at performance optimization rather than readability or maintainability alone.",slow_performance,8,https://github.com/rhum0ne/Worldcraft/commit/55461845e6d370d79c5167b537253a95c7e938f3,https://github.com/rhum0ne/Worldcraft/pull/34
dbea03d157106095867de3bd58687f68d80e44a6,Optimize dispatcher lookup,"The commit focuses on optimizing the dispatcher lookup, which suggests improving performance. The removal of a class annotation likely contributes to this optimization by simplifying or speeding up the lookup process, indicating a focus on performance enhancement.",slow_performance,7,https://github.com/ddumaa/tracking_system/commit/dbea03d157106095867de3bd58687f68d80e44a6,https://github.com/ddumaa/tracking_system/pull/669
62e812f6f516f3a588b97da3079e185e4931a1cc,Optimize settings persistence,"The commit focuses on optimizing the persistence of global settings by batching saves, which likely improves performance by reducing the frequency of save operations. The refactoring operations such as changing method access and renaming methods support this optimization. Therefore, the primary motivation is to address slow performance.",slow_performance,8,https://github.com/AsyncTI4/TI4_map_generator_bot/commit/62e812f6f516f3a588b97da3079e185e4931a1cc,https://github.com/AsyncTI4/TI4_map_generator_bot/pull/3326
bf5cbe6abbb27e740a76e98d004ee9686926a153,Enable parallel TM match search,"The commit introduces optional parallelism to the TM match search, which is primarily aimed at improving performance by enabling concurrent execution. The refactoring operations such as changing attribute types and merging conditionals support this optimization. Therefore, the primary motivation is to address slow performance.",slow_performance,8,https://github.com/klyok/omegat/commit/bf5cbe6abbb27e740a76e98d004ee9686926a153,https://github.com/klyok/omegat/pull/15
52e5e09f8b1f04b9cb0a26eadfe87a35c9b01e62,Instrument gRPC services with @Timed metrics,"The commit adds @Timed annotations to gRPC service methods to enable performance metrics collection, which primarily addresses performance monitoring and optimization rather than fixing logic, readability, or other code quality issues.",slow_performance,8,https://github.com/benhook1013/FireMUD/commit/52e5e09f8b1f04b9cb0a26eadfe87a35c9b01e62,https://github.com/benhook1013/FireMUD/pull/943
d060225866b917c86f7afbbdcfd9f39ac7777067,Optimize Database Query Performance,"The commit focuses on optimizing database query performance by introducing caching and improving batch operations, which directly addresses slow performance issues.",slow_performance,9,https://github.com/freedomcorp24/GhostProtocol/commit/d060225866b917c86f7afbbdcfd9f39ac7777067,https://github.com/freedomcorp24/GhostProtocol/pull/12
c7ba01b29aa90331a46f3aa14ff4504e41699ad2,Build performant react native audio library for musicians,"The commit focuses on building a performant audio library and includes refactoring by extracting variables, which typically improves code clarity and maintainability. However, the primary motivation appears to be improving performance for real-time audio processing, as indicated by the commit title and message.",slow_performance,8,https://github.com/angusryer/react-native-audio-cortex/commit/c7ba01b29aa90331a46f3aa14ff4504e41699ad2,https://github.com/angusryer/react-native-audio-cortex/pull/1
f87f7c8d43b97cb6d5f5e670db6387e47dc16b41,Add WebSocket subscription integration test,"The commit adds an integration test for WebSocket subscription, which improves the ability to test the code without requiring refactoring. The extract variable refactoring supports clearer test code but the primary motivation is enhancing testability.",testability,8,https://github.com/leultewolde/km-ingredients-service/commit/f87f7c8d43b97cb6d5f5e670db6387e47dc16b41,https://github.com/leultewolde/km-ingredients-service/pull/33
ba2c89a128aac2f7330c8dc42a28b9ed943f7290,Mock ObjectMapper in integration test,"The commit focuses on mocking ObjectMapper in an integration test, which is typically done to improve the testability of the code by isolating dependencies and making tests more reliable and easier to write.",testability,8,https://github.com/vivalahm/hhplus_3week_ticketing/commit/ba2c89a128aac2f7330c8dc42a28b9ed943f7290,https://github.com/vivalahm/hhplus_3week_ticketing/pull/20
354ae954f65e4b2be5e6e604f9bd38fe6bc43984,Fix integration test startup handling,"The commit addresses issues in integration test startup handling and skips a test on container failures, indicating improvements related to testing difficulties without refactoring the production code. The operations involve moving code and removing an attribute annotation, which likely simplifies or clarifies test setup or conditions, improving testability.",testability,8,https://github.com/benhook1013/FireMUD/commit/354ae954f65e4b2be5e6e604f9bd38fe6bc43984,https://github.com/benhook1013/FireMUD/pull/721
f3bc7546ede864a31500f931e917e989a44e7992,Add Range.matches coverage test,"The commit focuses on refining a test for range matching, which improves the test coverage and clarity by using a YAML configuration and simplifying the code with inline variables. This primarily enhances the testability of the code by making tests easier to write and maintain without changing the production code logic.",testability,8,https://github.com/lvivco/mdcfg/commit/f3bc7546ede864a31500f931e917e989a44e7992,https://github.com/lvivco/mdcfg/pull/89
05cfe4a843bcf6fc141c14ab15dec213cff3b76b,Add catalog integration tests,"The commit focuses on adding and expanding integration tests, which directly addresses the difficulty of testing code without refactoring. The changes involve test-related improvements rather than code logic or structure, indicating the primary motivation is to improve testability.",testability,8,https://github.com/thainguyen101b/ecommerce/commit/05cfe4a843bcf6fc141c14ab15dec213cff3b76b,https://github.com/thainguyen101b/ecommerce/pull/28
7a9469d71636d995d49ed32005eaef31da1c6c7d,Add unit tests and disable old skeleton tests,"The commit focuses on refining the test suite by adding unit tests and disabling old tests, which directly addresses improving the testability of the codebase.",testability,8,https://github.com/MicheleTomyslak/ChromeDinoHotseat/commit/7a9469d71636d995d49ed32005eaef31da1c6c7d,https://github.com/MicheleTomyslak/ChromeDinoHotseat/pull/7
8371aefeb23df40e388804f9b033d97928cbb691,Create functional test suite setup,"The commit focuses on adding comprehensive test scenarios and involves significant refactoring such as removing parameters and renaming methods, which suggests improving the testability of the code by making it easier to test without requiring further refactoring.",testability,8,https://github.com/disparter/tokugawa-discord-game-java/commit/8371aefeb23df40e388804f9b033d97928cbb691,https://github.com/disparter/tokugawa-discord-game-java/pull/5
94eb9f064087cf500e2a024522e1f568f5407ae1,Fix pricing URL and add test profiles,"The commit fixes a URL issue and adds test profiles, which suggests improving the ability to test the code. The addition of class annotations likely supports better test configuration or clarity, enhancing testability rather than addressing readability, duplication, or other categories.",testability,7,https://github.com/xshift007/karting_ms/commit/94eb9f064087cf500e2a024522e1f568f5407ae1,https://github.com/xshift007/karting_ms/pull/14
209eed129670df98ee19c5b744fdc65e87f8e856,Fix test cleanup,"The commit focuses on fixing test cleanup, which suggests improving the test environment or structure to ensure tests run correctly and cleanly. Adding class annotations likely helps in managing test lifecycle or configuration, which improves the testability of the code without changing production logic.",testability,7,https://github.com/a-i-ks/kistogramm/commit/209eed129670df98ee19c5b744fdc65e87f8e856,https://github.com/a-i-ks/kistogramm/pull/9
32a2dfa8556249fbfaf69b2467b85b86e629c9c7,Add unit tests and Maven config,"The commit focuses on adding unit tests and refactoring code by extracting and moving methods, changing variable types, and adjusting parameters, which improves the ability to test the code effectively without changing its behavior.",testability,8,https://github.com/helloworldhelloworld/demo/commit/32a2dfa8556249fbfaf69b2467b85b86e629c9c7,https://github.com/helloworldhelloworld/demo/pull/5
0e56ce64c0e4ac567e67def7544f83f20fe0edb7,"Add Spring dependencies, Swagger config, and design documentation","The commit addresses disabling a problematic test due to compatibility issues with Java 21, which indicates difficulty in testing the code without refactoring. The removal of a method annotation also suggests changes aimed at improving testability under new conditions.",testability,8,https://github.com/goldmansachsinnovationcenter/self-service-scheduler/commit/0e56ce64c0e4ac567e67def7544f83f20fe0edb7,https://github.com/goldmansachsinnovationcenter/self-service-scheduler/pull/5
