sha,title,reason,type,confidence,commit_url,pr_url,repo_id,repo_name,full_name
cbcb92dcc42f98030fe3ce1cfea840b55a032595,Defer class resolution in parser,"The commit defers type resolution in the parser, which likely improves the structure and clarity of the code by postponing complex operations. The refactoring operations such as extracting variables and renaming variables suggest an effort to improve code clarity and maintainability rather than fixing logic or performance issues.",maintainability,8,https://github.com/jdereg/json-io/commit/cbcb92dcc42f98030fe3ce1cfea840b55a032595,https://github.com/jdereg/json-io/pull/309,12594924.0,jdereg/json-io,jdereg/json-io
6ea3428be26e934bf00cd4e97c579aef14855c5d,Replace ArrayDeque with ConcurrentLinkedDeque,"The commit replaces ArrayDeque with ConcurrentLinkedDeque to simplify synchronization, indicating an improvement in the code's maintainability by reducing complexity and potential concurrency issues.",maintainability,8,https://github.com/gitlabzz/xml-to-json-transformer-service/commit/6ea3428be26e934bf00cd4e97c579aef14855c5d,https://github.com/gitlabzz/xml-to-json-transformer-service/pull/27,993093693.0,gitlabzz/xml-to-json-transformer-service,gitlabzz/xml-to-json-transformer-service
e2f501315363f0959b084c68d6f3ab146a973d5d,Add particle cooking and fix reload persistence,"The commit involves refactoring operations such as adding parameters, renaming variables, and extracting variables, which typically improve the structure and clarity of the code, thereby enhancing maintainability. The fix for persistent cooking session reload suggests addressing fragile or poorly maintainable code that caused issues on reload.",maintainability,8,https://github.com/DiscordGoat/Continuity/commit/e2f501315363f0959b084c68d6f3ab146a973d5d,https://github.com/DiscordGoat/Continuity/pull/468,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
52eb8bf6fa928f39f368b87eda6d311a5800bf40,Dynamic ability dropdowns,"The commit refactors ability dropdowns to be dynamic, involving method extraction and attribute renaming, which improves the structure and maintainability of the codebase by making it easier to modify and extend in the future.",maintainability,8,https://github.com/Leznerr/mco2/commit/52eb8bf6fa928f39f368b87eda6d311a5800bf40,https://github.com/Leznerr/mco2/pull/78,1025848178.0,Leznerr/mco2,Leznerr/mco2
28c9ea289dfc4a366eff0b275f16dd7fd7f78bf3,Implement queue-based Excel upload,"The commit introduces a queue-based processing mechanism for Excel uploads, which likely improves the maintainability of the code by structuring the processing flow better and making it more manageable. The refactoring operations such as changing attribute types and renaming attributes support improving the code structure and maintainability rather than addressing performance, duplication, or logical errors.",maintainability,8,https://github.com/ddumaa/tracking_system/commit/28c9ea289dfc4a366eff0b275f16dd7fd7f78bf3,https://github.com/ddumaa/tracking_system/pull/685,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
be1564dde05b0525c49efa6463c47c2ba82f0ffd,Fix JSON generation cookies handling,"The commit replaces a file-based cookie storage with IndexedDB and modifies the JSON generator to accept cookies as a parameter, improving the structure and modularity of the code. This change enhances the maintainability of the codebase by making cookie handling more robust and easier to manage, rather than addressing performance, duplication, or readability issues directly.",maintainability,8,https://github.com/brilliantcontract/mro-availability-api-caller/commit/be1564dde05b0525c49efa6463c47c2ba82f0ffd,https://github.com/brilliantcontract/mro-availability-api-caller/pull/26,1006519406.0,brilliantcontract/mro-availability-api-caller,brilliantcontract/mro-availability-api-caller
a4c1715210e39dc6da5b37f87afaab4a4e932abd,Improve Dream IDE plugin highlighting,"The commit involves renaming attributes multiple times, which typically aims to improve code clarity and understandability, thus enhancing readability.",readability,8,https://github.com/Ddemon26/DreamCompiler/commit/a4c1715210e39dc6da5b37f87afaab4a4e932abd,https://github.com/Ddemon26/DreamCompiler/pull/70,1019713048.0,Ddemon26/DreamCompiler,Ddemon26/DreamCompiler
d555b92d75d07990b1d5486a518ad0a30a5851b9,Codex/implement dynamic task scheduling system,"The commit introduces a dynamic scheduler with admin controls, which likely involves restructuring code to improve how tasks are scheduled dynamically. The removal of method annotations multiple times suggests refactoring to simplify or clarify code structure, which primarily impacts maintainability by making the codebase easier to manage and evolve.",maintainability,7,https://github.com/ddumaa/tracking_system/commit/d555b92d75d07990b1d5486a518ad0a30a5851b9,https://github.com/ddumaa/tracking_system/pull/320,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
4acf3348b9002567a21927772539a022b63dd8e0,Implement chat reputation flags,"The commit introduces a framework for chat flag evaluation and involves adding parameters and renaming variables, which likely improves the clarity and understandability of the code. These changes primarily enhance the readability of the codebase.",readability,8,https://github.com/IllusionCIS7/OpenCore/commit/4acf3348b9002567a21927772539a022b63dd8e0,https://github.com/IllusionCIS7/OpenCore/pull/30,997943827.0,IllusionCIS7/OpenCore,IllusionCIS7/OpenCore
a510c29275774e12fe871fb8b681950621a8b24e,Add undo functionality to editor,"The commit addresses incorrect or inconsistent logic in the undo functionality that caused unexpected behavior when undoing deletions, indicating a logical mismatch fix.",logical_mismatch,8,https://github.com/albertattard/sociable-weaver/commit/a510c29275774e12fe871fb8b681950621a8b24e,https://github.com/albertattard/sociable-weaver/pull/6,777661563.0,albertattard/sociable-weaver,albertattard/sociable-weaver
876479ebb62d87b360c45ceb943bf41192059e15,Refactor to remove early returns,"The commit focuses on refactoring to remove early returns, which typically improves the code's structure and flow, making it easier to maintain and less fragile. The use of condition inversion and variable renaming supports improving maintainability rather than addressing performance, duplication, or other issues.",maintainability,8,https://github.com/Leznerr/mco2/commit/876479ebb62d87b360c45ceb943bf41192059e15,https://github.com/Leznerr/mco2/pull/174,1025848178.0,Leznerr/mco2,Leznerr/mco2
f1c8050d8265085fbcef232b4e2d61ed3d529e3a,Enable basic swimming ability,"The commit refactors the swimming system by inlining methods and variables and pulling up methods to a higher level, which likely improves the structure and maintainability of the code by reducing complexity and duplication across entities.",maintainability,8,https://github.com/rhum0ne/Worldcraft/commit/f1c8050d8265085fbcef232b4e2d61ed3d529e3a,https://github.com/rhum0ne/Worldcraft/pull/13,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
afe435635f8e54f26eeebdb6d0f5cef55f5576da,Add AuthUtils and streamline auth checks,"The commit introduces a utility class (AuthUtils) and refactors controllers by extracting and moving methods and adding parameters, which typically improves the structure and modularity of the code, enhancing maintainability by making the codebase easier to manage and evolve.",maintainability,8,https://github.com/ddumaa/tracking_system/commit/afe435635f8e54f26eeebdb6d0f5cef55f5576da,https://github.com/ddumaa/tracking_system/pull/103,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
b2483499cb8d82fa2b8c0bfdd360a00f1684daae,Improve dictionary load handling,"The commit focuses on adding tests and refactoring to improve error handling and field type lookup, which suggests improving the testability of the code by making it easier to test error cases and field lookups without changing functionality.",testability,8,https://github.com/robert-annett/fix-viewer/commit/b2483499cb8d82fa2b8c0bfdd360a00f1684daae,https://github.com/robert-annett/fix-viewer/pull/25,976039225.0,robert-annett/fix-viewer,robert-annett/fix-viewer
1530cd7ac16aa71b5dc007fd66e96878ce6bdb85,Fix flat interest on reschedule,"The commit focuses on adjusting the calculation logic for flat interest totals, which suggests correcting or improving the logic to ensure correct behavior. The refactoring operations like splitting conditionals support clarifying and fixing logic inconsistencies rather than improving readability or performance.",logical_mismatch,8,https://github.com/fiterafrica/fineract-template/commit/1530cd7ac16aa71b5dc007fd66e96878ce6bdb85,https://github.com/fiterafrica/fineract-template/pull/959,600986770.0,fiterafrica/fineract-template,fiterafrica/fineract-template
48dd9d5d0aa3403dd4d83d12d3465f37ec401f80,Refactor long lambdas,Extracting long lambda bodies into helper methods improves code readability by making the code easier to understand and follow.,readability,8,https://github.com/Magma-Foundation/Magma/commit/48dd9d5d0aa3403dd4d83d12d3465f37ec401f80,https://github.com/Magma-Foundation/Magma/pull/76,386808393.0,Magma-Foundation/Magma,Magma-Foundation/Magma
774b11e96a88845a0625094a7336a23f23ab9cf2,Update JWT secret config and docs,"The commit updates the JWT secret configuration and documentation, including modifying class annotations multiple times, which likely improves the clarity and understandability of the code and its configuration, enhancing readability.",readability,8,https://github.com/Khemrazzz/K9/commit/774b11e96a88845a0625094a7336a23f23ab9cf2,https://github.com/Khemrazzz/K9/pull/32,1013988421.0,Khemrazzz/K9,Khemrazzz/K9
f451fd986bb856fa5d77e9f4cc92c76b72247ada,Limit upgrade icons per line,"The commit focuses on refactoring by changing variable types, extracting variables, and renaming variables to improve code clarity and structure, which primarily enhances readability.",readability,8,https://github.com/DiscordGoat/Continuity/commit/f451fd986bb856fa5d77e9f4cc92c76b72247ada,https://github.com/DiscordGoat/Continuity/pull/128,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
db96088767c8f1a2b8ac3066170e28955a1241dc,Show type chart inline,"The commit focuses on embedding a type chart inline in the UI, involving method extraction and renaming for better structure and clarity, which primarily improves code readability and understandability.",readability,8,https://github.com/lauri0/mesozoic-arena/commit/db96088767c8f1a2b8ac3066170e28955a1241dc,https://github.com/lauri0/mesozoic-arena/pull/112,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
6db3608ab58caf1da92e1ddeb25d56ff78456e64,Add OpenGL cubemap renderer,"The commit introduces a new OpenGL cubemap renderer and modifies parameters and attribute types, indicating integration of new functionality rather than fixing logic errors or improving readability. The changes suggest adapting code to support reuse or repurposing of rendering components.",repurpose_reuse,7,https://github.com/vicvalentim/ziviDomeLive/commit/6db3608ab58caf1da92e1ddeb25d56ff78456e64,https://github.com/vicvalentim/ziviDomeLive/pull/9,877467554.0,vicvalentim/ziviDomeLive,vicvalentim/ziviDomeLive
bd3e73f87c78cccfdcec2a1749259f92139ab588,Refactor document collaborators,"The commit focuses on removing legacy fields and refactoring variable names and types, which indicates an effort to modernize and improve the codebase by eliminating outdated constructs, thus addressing legacy code issues.",legacy_code,8,https://github.com/lucasclx/tessera-academica/commit/bd3e73f87c78cccfdcec2a1749259f92139ab588,https://github.com/lucasclx/tessera-academica/pull/43,987685156.0,lucasclx/tessera-academica,lucasclx/tessera-academica
6e7b7ff22764066291e17969a901b23f876e7a7f,Add integration test for AdminController,"The commit adds integration test configuration and modifies annotations and method names, which primarily improves the ability to test the AdminController with Keycloak integration. This addresses difficulties in testing the code without refactoring.",testability,8,https://github.com/metelskiwiktor/devaudit-backend/commit/6e7b7ff22764066291e17969a901b23f876e7a7f,https://github.com/metelskiwiktor/devaudit-backend/pull/2,967473389.0,metelskiwiktor/devaudit-backend,metelskiwiktor/devaudit-backend
cb569db663bfa79b5c857f03045ca6cdce1e2564,Refactor progress token handling,"The commit focuses on refactoring the handling of progress tokens, including changing return types and variable types, which typically aims to improve code structure and maintainability rather than fixing logic or performance issues.",maintainability,8,https://github.com/amannm/mcp/commit/cb569db663bfa79b5c857f03045ca6cdce1e2564,https://github.com/amannm/mcp/pull/376,1026751486.0,amannm/mcp,amannm/mcp
152b4e4a2254d141c4f8fbc0f5157bca4e0e1c04,Add ToolBox crafting block,"The commit involves refactoring operations such as changing attribute types, return types, variable types, and renaming variables, which typically aim to improve the structure and maintainability of the code without altering its external behavior.",maintainability,8,https://github.com/rhum0ne/Worldcraft/commit/152b4e4a2254d141c4f8fbc0f5157bca4e0e1c04,https://github.com/rhum0ne/Worldcraft/pull/48,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
820a81ccb4267ec0e586f122324970d96a7f2709,[BOT] chore(docs): update rename log,"The commit focuses on renaming attributes to clarify documentation and history updates, which primarily improves the readability and understandability of the code and its documentation.",readability,8,https://github.com/Ddemon26/2006Scape/commit/820a81ccb4267ec0e586f122324970d96a7f2709,https://github.com/Ddemon26/2006Scape/pull/127,1009802329.0,Ddemon26/2006Scape,Ddemon26/2006Scape
9af5c265a33d331f080ac6f74bba82e5d7348c2c,Add appointment search feature,"The commit adds a new feature (appointment search) and involves renaming methods and parameters, which suggests improving the code structure to support the new functionality. This likely improves maintainability by making the code clearer and easier to extend or modify in the future.",maintainability,7,https://github.com/JanboutHakim/ClinicManagment/commit/9af5c265a33d331f080ac6f74bba82e5d7348c2c,https://github.com/JanboutHakim/ClinicManagment/pull/20,993792330.0,JanboutHakim/ClinicManagment,JanboutHakim/ClinicManagment
3c1ae0a44dd56250672e659e870d0712e1a1ccdf,Refactor blog service post loading,"The commit involves refactoring with changes such as renaming methods and variables, changing types, and replacing attributes with variables, which primarily improves the structure and maintainability of the code rather than addressing performance, duplication, or logical errors.",maintainability,8,https://github.com/open4good/open4goods/commit/3c1ae0a44dd56250672e659e870d0712e1a1ccdf,https://github.com/open4good/open4goods/pull/769,431918505.0,open4good/open4goods,open4good/open4goods
52f30e1487c20d85d4c2ca477185ed073728a51a,Restrict feed2 slack notifications to US events,"The commit refines filtering logic and modifies method parameters and access, indicating an effort to improve the maintainability and clarity of the code related to event filtering. These changes suggest addressing maintainability issues rather than performance, duplication, or other categories.",maintainability,8,https://github.com/konturio/disaster-ninja-be/commit/52f30e1487c20d85d4c2ca477185ed073728a51a,https://github.com/konturio/disaster-ninja-be/pull/214,503345509.0,konturio/disaster-ninja-be,konturio/disaster-ninja-be
2d5551c2ee3cb37fa79edfbe394049b43fb4039e,14196 performance bottleneck fix,"The commit focuses on improving performance by refactoring code to optimize the stock getter, which addresses a slow performance bottleneck.",slow_performance,8,https://github.com/hmislk/hmis/commit/2d5551c2ee3cb37fa79edfbe394049b43fb4039e,https://github.com/hmislk/hmis/pull/14205,21764480.0,hmislk/hmis,hmislk/hmis
7e01f4dc0a0e47ca00b9a2dde6fe54df96041ae5,Add Velocity proxy placeholder,"The commit introduces a placeholder and modifies access and annotations, which likely improves the structure and maintainability of the code by clarifying roles and access levels, rather than addressing performance, duplication, or logical issues.",maintainability,7,https://github.com/Akzuwo/AkzuwoRankAPIPlaceholder/commit/7e01f4dc0a0e47ca00b9a2dde6fe54df96041ae5,https://github.com/Akzuwo/AkzuwoRankAPIPlaceholder/pull/1,1003620164.0,Akzuwo/AkzuwoRankAPIPlaceholder,Akzuwo/AkzuwoRankAPIPlaceholder
c89c0820aafea4c444a2a5c6458c5d84328fcdf8,Add invalid track reason enum,"The commit introduces an enum to represent invalid track reasons, which improves code clarity and structure, making the code easier to understand and maintain. This primarily addresses readability by providing a clear, standardized way to represent error reasons.",readability,8,https://github.com/ddumaa/tracking_system/commit/c89c0820aafea4c444a2a5c6458c5d84328fcdf8,https://github.com/ddumaa/tracking_system/pull/796,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
8d0b868829820e1dd874516e3aea0c66245b3238,Add manual cold sweep handler and explicit amount,"The commit adds a manual cold sweep handler and explicit amount parameters, which suggests improving the code's ability to be reused or repurposed for different scenarios by making it more flexible and explicit. This aligns with repurpose_reuse as the primary motivation.",repurpose_reuse,7,https://github.com/QuantumFluxAlgo/crypto-arbitrage/commit/8d0b868829820e1dd874516e3aea0c66245b3238,https://github.com/QuantumFluxAlgo/crypto-arbitrage/pull/69,1012705483.0,QuantumFluxAlgo/crypto-arbitrage,QuantumFluxAlgo/crypto-arbitrage
731f0612a62cc77b2d2f57c04bd287259b6ae347,Add flood mechanics and tests,"The commit involves extracting methods multiple times and inverting a condition, which are common refactorings to improve code structure and clarity, making the code easier to maintain and understand. Adding tests also supports maintainability by ensuring code correctness over time.",maintainability,8,https://github.com/lauri0/dino-survival/commit/731f0612a62cc77b2d2f57c04bd287259b6ae347,https://github.com/lauri0/dino-survival/pull/251,995676038.0,lauri0/dino-survival,lauri0/dino-survival
30355d63ffb8aaf3978bf2bd05c24bc3a1d2c635,Improve token storage with httpOnly cookies,"The commit improves token storage by switching to httpOnly cookies, which enhances security and maintainability by better encapsulating token handling and reducing exposure. The refactoring operations like adding parameters and extracting variables suggest improving code structure for maintainability rather than addressing performance, duplication, or logical errors.",maintainability,8,https://github.com/goldmanager/goldmanager/commit/30355d63ffb8aaf3978bf2bd05c24bc3a1d2c635,https://github.com/goldmanager/goldmanager/pull/144,840470372.0,goldmanager/goldmanager,goldmanager/goldmanager
7265963adcbc2a6df1979468337dca0ff3d66509,Add marketing pages and refactor app routes,"The commit involves refactoring controllers and modifying class annotations, which typically improves the structure and organization of the codebase, enhancing maintainability. There is no indication of fixing logic errors, performance issues, or adding tests, so maintainability is the primary motivation.",maintainability,8,https://github.com/ddumaa/tracking_system/commit/7265963adcbc2a6df1979468337dca0ff3d66509,https://github.com/ddumaa/tracking_system/pull/539,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
efbd7a48a2dab3bdb68a196d6d1ac6f1afd2a349,Align game-session docs with implementation,"The commit focuses on aligning documentation with the implementation, which typically improves the understandability and clarity of the code. The refactoring operations such as adding parameters and extracting methods suggest efforts to make the code easier to read and comprehend.",readability,8,https://github.com/benhook1013/FireMUD/commit/efbd7a48a2dab3bdb68a196d6d1ac6f1afd2a349,https://github.com/benhook1013/FireMUD/pull/1088,958378478.0,benhook1013/FireMUD,benhook1013/FireMUD
84355c1af29ca14707ac4608f16b47520995aecd,Add epsilon-greedy exploration to MCTS agent,"The commit introduces epsilon-greedy exploration to the MCTS agent, which likely involves restructuring code to improve clarity and modularity. The use of extract method and inline variable refactorings suggests an effort to improve code clarity and understandability, which aligns with improving readability.",readability,7,https://github.com/lauri0/mesozoic-arena/commit/84355c1af29ca14707ac4608f16b47520995aecd,https://github.com/lauri0/mesozoic-arena/pull/89,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
31d917d9ce704c496c5aa8f90780c39950e28c9c,Clean unused frontend files,"The commit involves cleaning unused frontend files and refactoring operations such as inlining variables, renaming variables, and removing parameters, which primarily improve the maintainability of the codebase by reducing clutter and simplifying code structure.",maintainability,8,https://github.com/Braindeiko01/Arena-Real/commit/31d917d9ce704c496c5aa8f90780c39950e28c9c,https://github.com/Braindeiko01/Arena-Real/pull/4,1007977987.0,Braindeiko01/Arena-Real,Braindeiko01/Arena-Real
30fe6b383426c8b290e71ae42221f01fde832dd8,Add bezier spline rendering for edges,"The commit involves renaming and changing types of attributes, parameters, and variables, as well as extracting an attribute and renaming a class, which are typical refactoring activities aimed at improving the structure and maintainability of the code without altering its external behavior.",maintainability,8,https://github.com/wyattphillips-philips/fsm-edit/commit/30fe6b383426c8b290e71ae42221f01fde832dd8,https://github.com/wyattphillips-philips/fsm-edit/pull/15,996399281.0,wyattphillips-philips/fsm-edit,wyattphillips-philips/fsm-edit
29a4c454b00b6d9b98356c47a7ad529dc263b898,"Add navigation among agenda, talks and scenarios","The commit improves navigation between event pages by refactoring code structure, such as moving methods and inverting conditions, which likely enhances the maintainability of the codebase by making it easier to manage and extend navigation features.",maintainability,8,https://github.com/scanalesespinoza/eventflow/commit/29a4c454b00b6d9b98356c47a7ad529dc263b898,https://github.com/scanalesespinoza/eventflow/pull/59,1020479532.0,scanalesespinoza/eventflow,scanalesespinoza/eventflow
2816bbeff1a14e8710ee523c82efc7d2ee436906,Add validation to EventCreateRequest,"The commit adds validation annotations to the EventCreateRequest, which improves the clarity and understandability of the code by explicitly specifying constraints. This primarily enhances the readability of the code by making the validation rules clear and self-explanatory.",readability,8,https://github.com/NureSemenenkoKostiantyn/paw-connect-app/commit/2816bbeff1a14e8710ee523c82efc7d2ee436906,https://github.com/NureSemenenkoKostiantyn/paw-connect-app/pull/21,959985989.0,NureSemenenkoKostiantyn/paw-connect-app,NureSemenenkoKostiantyn/paw-connect-app
22f6544cb8a9f6817387dbc07acfc8ad0e285530,Refactor TrackMetaValidator,"The commit focuses on extracting validation helpers and refactoring code by extracting methods and parameterizing variables, which improves the structure and organization of the code, making it easier to maintain and less fragile.",maintainability,8,https://github.com/ddumaa/tracking_system/commit/22f6544cb8a9f6817387dbc07acfc8ad0e285530,https://github.com/ddumaa/tracking_system/pull/664,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
bbfd7941c6ea8397ad0790fe104ad5f8ae97419a,[Refactor] Remove unused imports and improve null-safety,"The commit focuses on cleaning up unused imports and improving null-safety, which enhances the code's maintainability by reducing clutter and preventing null-related errors, making the codebase easier to maintain and less fragile.",maintainability,8,https://github.com/TaylorChyi/glancy-backend/commit/bbfd7941c6ea8397ad0790fe104ad5f8ae97419a,https://github.com/TaylorChyi/glancy-backend/pull/151,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
864b52d530c4b1b615d637d842f7552af0555163,Fix compile error in PdfBoxMcpServer,"The commit involves refactoring operations such as changing method access modifiers, extracting methods, and moving/renaming methods, which are typically aimed at improving the structure and maintainability of the code. The removal of the old server and refactoring PDF tools suggest efforts to improve the codebase's maintainability rather than addressing performance, duplication, or logical errors.",maintainability,8,https://github.com/amannm/pdfbox-mcp/commit/864b52d530c4b1b615d637d842f7552af0555163,https://github.com/amannm/pdfbox-mcp/pull/4,1006142322.0,amannm/pdfbox-mcp,amannm/pdfbox-mcp
8c292fcdac1ddff28e8af29c414a3bf6a682789f,[BOT] refactor(rename): OnDemandData fields,"The commit involves renaming attributes and inverting conditions, which are typical refactoring actions aimed at improving code clarity and understandability without changing functionality. This suggests the primary motivation is to enhance readability.",readability,8,https://github.com/Ddemon26/2006Scape/commit/8c292fcdac1ddff28e8af29c414a3bf6a682789f,https://github.com/Ddemon26/2006Scape/pull/64,1009802329.0,Ddemon26/2006Scape,Ddemon26/2006Scape
11a5cc7d043cb5d857b4985de840cee443f12700,Improve database import handling,"The commit focuses on improving the database import process by refactoring code through method extraction, attribute extraction, variable inlining, parameterization, and renaming. These changes aim to make the code easier to maintain and modify, indicating an improvement in maintainability rather than addressing performance, duplication, or other issues.",maintainability,8,https://github.com/rammoon13/EZPOS/commit/11a5cc7d043cb5d857b4985de840cee443f12700,https://github.com/rammoon13/EZPOS/pull/14,991812580.0,rammoon13/EZPOS,rammoon13/EZPOS
d064a5d65a644edaf461e90981e648633274ed93,Remove CLI classes and use YAML config,"The commit refactors the code by removing CLI classes and switching to YAML configuration, which likely improves the maintainability of the code by simplifying configuration management and reducing complexity.",maintainability,8,https://github.com/rydnr/java-hotswap/commit/d064a5d65a644edaf461e90981e648633274ed93,https://github.com/rydnr/java-hotswap/pull/11,997502816.0,rydnr/java-hotswap,rydnr/java-hotswap
e90dbf8674006eafcccc11b1e13191c140a3a4ad,Implement NPC spawning logic in Java,"The commit involves refactoring operations such as extracting variables, renaming variables, and splitting conditionals, which primarily improve the clarity and understandability of the code. These changes enhance the readability of the NPC spawning logic, making it easier to comprehend and maintain.",readability,8,https://github.com/lauri0/dino-survival/commit/e90dbf8674006eafcccc11b1e13191c140a3a4ad,https://github.com/lauri0/dino-survival/pull/208,995676038.0,lauri0/dino-survival,lauri0/dino-survival
ded9948f93d4c724020748e96a1619d53aea9926,Add deadlock detection and lock parsing,"The commit introduces deadlock detection and lock parsing, which likely addresses issues related to concurrency and synchronization. The refactoring operations such as method extraction and renaming improve code clarity and structure, making it easier to debug and diagnose deadlock issues. Therefore, the primary motivation is to reduce difficulty in troubleshooting and diagnosis, i.e., hard to debug.",hard_to_debug,8,https://github.com/radiatedsaturn7/java-thread-dump-analyzer/commit/ded9948f93d4c724020748e96a1619d53aea9926,https://github.com/radiatedsaturn7/java-thread-dump-analyzer/pull/2,996942352.0,radiatedsaturn7/java-thread-dump-analyzer,radiatedsaturn7/java-thread-dump-analyzer
44a18487d0fdcf1052e33cd2d9bec46d1dd9b7db,"[Refactor] Remove ChatGPT, Google TTS and Gemini features","The commit removes features and associated parameters, likely to simplify the codebase and improve maintainability by reducing complexity and potential fragility.",maintainability,8,https://github.com/TaylorChyi/glancy-backend/commit/44a18487d0fdcf1052e33cd2d9bec46d1dd9b7db,https://github.com/TaylorChyi/glancy-backend/pull/103,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
bddd3121671589c1e7445bd3ff130c6ea2e0b5b8,Add Recurso entity and endpoints,"The commit adds a new entity and related layers, including class annotations, which typically improves the structure and organization of the code, enhancing maintainability. There is no indication of fixing logic errors, performance issues, or duplication, but rather an addition that likely improves the maintainability of the codebase.",maintainability,7,https://github.com/elianAVG00/gestion-eventos-unla/commit/bddd3121671589c1e7445bd3ff130c6ea2e0b5b8,https://github.com/elianAVG00/gestion-eventos-unla/pull/8,1016375211.0,elianAVG00/gestion-eventos-unla,elianAVG00/gestion-eventos-unla
ae1a74f338e998c080f9a584d47d256540bc1540,Implement main betting flow,"The commit implements the main betting flow and involves adding parameters multiple times, which suggests improving the structure and flexibility of the code to better support the betting workflow. This likely enhances maintainability by making the code less fragile and easier to modify or extend in the future.",maintainability,7,https://github.com/Braindeiko01/CRduels/commit/ae1a74f338e998c080f9a584d47d256540bc1540,https://github.com/Braindeiko01/CRduels/pull/41,1003916358.0,Braindeiko01/CRduels,Braindeiko01/CRduels
6c84c903e6e72d9b44f40dea29f7dcf71c1a10b4,Add medical inventory tracking,"The commit adds new functionality related to inventory tracking and involves encapsulating attributes multiple times, which improves the structure and maintainability of the code by hiding internal details and reducing direct access to fields.",maintainability,8,https://github.com/SaeS63T/saes6/commit/6c84c903e6e72d9b44f40dea29f7dcf71c1a10b4,https://github.com/SaeS63T/saes6/pull/8,958455797.0,SaeS63T/saes6,SaeS63T/saes6
e55cb3d2d6d2e63cb825299abe56e9a9be588b9d,[codex] contents module javadoc,"The commit involves removing attribute annotations and updating documentation (javadoc), which primarily improves the clarity and understandability of the code, enhancing readability.",readability,8,https://github.com/Today-Story/TRIT-BE/commit/e55cb3d2d6d2e63cb825299abe56e9a9be588b9d,https://github.com/Today-Story/TRIT-BE/pull/535,939786133.0,Today-Story/TRIT-BE,Today-Story/TRIT-BE
fa75788f32a3bfe8200c73efd0ae51bf9daab4f7,Add overlayButton overlay to RNAtfleeMarkerView,"The commit involves refactoring operations such as inlining methods, inverting conditions, and renaming attributes, methods, and variables, which are typically aimed at improving the clarity and understandability of the code. These changes suggest an effort to enhance code readability rather than addressing performance, duplication, or other issues.",readability,8,https://github.com/FCG-labs/atflee_react-native-charts-wrapper/commit/fa75788f32a3bfe8200c73efd0ae51bf9daab4f7,https://github.com/FCG-labs/atflee_react-native-charts-wrapper/pull/42,984461425.0,FCG-labs/atflee_react-native-charts-wrapper,FCG-labs/atflee_react-native-charts-wrapper
09457f99667b785ba06cc8fa8e2833a9fea28a3f,Add injector tuning tab,"The commit focuses on refining the calculation logic and involves changing attribute and variable types, extracting variables, and renaming attributes, which suggests improving the internal structure and clarity of the code to make it easier to maintain and understand in the future.",maintainability,8,https://github.com/houthi/mafscaling/commit/09457f99667b785ba06cc8fa8e2833a9fea28a3f,https://github.com/houthi/mafscaling/pull/2,997001925.0,houthi/mafscaling,houthi/mafscaling
b8aeeb487bdb7b128a22d12b15f59f3df520606a,Refactor concurrent cluster generation,"The commit focuses on refactoring by encapsulating cluster generation tasks, extracting classes, and improving attribute management, which primarily improves the maintainability of the code by making it more modular and easier to manage.",maintainability,8,https://github.com/Walrus94/DungeonPrototype/commit/b8aeeb487bdb7b128a22d12b15f59f3df520606a,https://github.com/Walrus94/DungeonPrototype/pull/121,785310725.0,Walrus94/DungeonPrototype,Walrus94/DungeonPrototype
1da1f1f1f94617dac072856063ee838964c065a2,Codex/integrate mrz cropping module,"The commit involves refactoring operations such as extracting, inlining, and renaming variables to improve MRZ detection and OCR result assertion, which primarily enhances code clarity and understandability, indicating a focus on improving readability.",readability,8,https://github.com/elgrim6/ocr-java-library-android/commit/1da1f1f1f94617dac072856063ee838964c065a2,https://github.com/elgrim6/ocr-java-library-android/pull/3,1016547277.0,elgrim6/ocr-java-library-android,elgrim6/ocr-java-library-android
1c19d7d3980568f0e9146d8eeec4cfc553c221f7,Add adjustable sound volume multiplier,"The commit introduces a volume multiplier setter, encapsulating the attribute and extracting variables, which improves the maintainability of the sound module by making the code more modular and easier to manage.",maintainability,8,https://github.com/DragonBaiMo/DrcomoCoreLib/commit/1c19d7d3980568f0e9146d8eeec4cfc553c221f7,https://github.com/DragonBaiMo/DrcomoCoreLib/pull/35,1017327683.0,DragonBaiMo/DrcomoCoreLib,DragonBaiMo/DrcomoCoreLib
